"","name","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter","hu_diameter"
"1","Emily",9,1,12,30.4,-67.3,"tropical storm","0",40,996,NA,NA
"2","Emily",9,1,18,31.3,-66.6,"tropical storm","0",45,994,NA,NA
"3","Emily",9,2,0,31.9,-65.9,"tropical storm","0",50,992,NA,NA
"4","Emily",9,2,6,32.6,-65.1,"tropical storm","0",50,990,NA,NA
"5","Emily",9,2,12,33.3,-64.4,"tropical storm","0",50,988,NA,NA
"6","Emily",9,2,18,34.1,-64.1,"tropical storm","0",55,986,NA,NA
"7","Emily",9,3,0,35,-64,"tropical storm","0",55,984,NA,NA
"8","Emily",9,3,6,36,-65,"tropical storm","0",60,982,NA,NA
"9","Emily",9,3,12,35,-65.8,"tropical storm","0",60,980,NA,NA
"10","Emily",9,3,18,34.2,-65,"tropical storm","0",60,978,NA,NA
"11","Emily",9,4,0,34.6,-63.6,"hurricane","1",65,976,NA,NA
"12","Emily",9,4,6,35.3,-62.7,"hurricane","1",70,974,NA,NA
"13","Emily",9,4,12,36.2,-61.9,"hurricane","1",70,972,NA,NA
"14","Emily",9,4,18,37.1,-61.2,"hurricane","1",70,971,NA,NA
"15","Emily",9,5,0,38.2,-60.9,"hurricane","1",75,970,NA,NA
"16","Emily",9,5,6,38.6,-60.8,"hurricane","1",75,968,NA,NA
"17","Emily",9,5,12,39,-60.8,"hurricane","1",75,967,NA,NA
"18","Emily",9,5,18,39.4,-59.9,"hurricane","1",80,966,NA,NA
"19","Emily",9,6,0,39.9,-59,"hurricane","1",80,967,NA,NA
"20","Emily",9,6,6,40.3,-58.4,"hurricane","1",80,968,NA,NA
"21","Emily",9,6,12,40.8,-58,"hurricane","1",80,970,NA,NA
"22","Emily",9,6,18,41.2,-57.4,"hurricane","1",75,971,NA,NA
"23","Emily",9,7,0,41.6,-56.8,"hurricane","1",75,972,NA,NA
"24","Emily",9,7,6,41.9,-55.9,"hurricane","1",70,974,NA,NA
"25","Emily",9,7,12,42,-55,"hurricane","1",70,976,NA,NA
"26","Emily",9,7,18,42.3,-54.1,"hurricane","1",65,978,NA,NA
