"","name","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter","hu_diameter"
"1","Arthur",6,17,18,26.8,-77.8,"tropical depression","-1",25,1010,NA,NA
"2","Arthur",6,18,0,27.7,-78.3,"tropical depression","-1",25,1010,NA,NA
"3","Arthur",6,18,6,28.6,-78.8,"tropical depression","-1",25,1009,NA,NA
"4","Arthur",6,18,12,29.7,-78.8,"tropical depression","-1",25,1008,NA,NA
"5","Arthur",6,18,18,30.6,-78.7,"tropical depression","-1",30,1008,NA,NA
"6","Arthur",6,19,0,31.5,-78.7,"tropical storm","0",35,1004,NA,NA
"7","Arthur",6,19,6,32.3,-78.6,"tropical storm","0",35,1006,NA,NA
"8","Arthur",6,19,12,33.2,-78.1,"tropical storm","0",40,1005,NA,NA
"9","Arthur",6,19,18,33.9,-77.3,"tropical storm","0",40,1005,NA,NA
"10","Arthur",6,20,0,34.7,-76.4,"tropical storm","0",35,1005,NA,NA
"11","Arthur",6,20,6,35.5,-75.4,"tropical storm","0",35,1005,NA,NA
"12","Arthur",6,20,12,36.4,-74.1,"tropical depression","-1",30,1005,NA,NA
"13","Arthur",6,20,18,36.9,-72.5,"tropical depression","-1",30,1004,NA,NA
"14","Arthur",6,21,0,37.3,-70.3,"tropical depression","-1",30,1003,NA,NA
"15","Arthur",6,21,6,37.3,-66.5,"tropical depression","-1",30,1002,NA,NA
"16","Cesar",7,24,18,11.8,-62.6,"tropical depression","-1",25,1009,NA,NA
"17","Cesar",7,25,0,11.9,-64.7,"tropical depression","-1",25,1009,NA,NA
"18","Cesar",7,25,6,11.9,-66.5,"tropical depression","-1",30,1007,NA,NA
"19","Cesar",7,25,12,12.1,-68.1,"tropical storm","0",40,1004,NA,NA
"20","Cesar",7,25,18,12.3,-69.6,"tropical storm","0",40,1002,NA,NA
"21","Cesar",7,26,0,12.4,-71,"tropical storm","0",40,1002,NA,NA
"22","Cesar",7,26,6,12.4,-72.7,"tropical storm","0",40,1002,NA,NA
"23","Cesar",7,26,12,12.3,-74.5,"tropical storm","0",45,1002,NA,NA
"24","Cesar",7,26,18,11.9,-76.1,"tropical storm","0",50,1002,NA,NA
"25","Cesar",7,27,0,11.7,-77.2,"tropical storm","0",50,1000,NA,NA
"26","Cesar",7,27,6,11.6,-78.1,"tropical storm","0",60,992,NA,NA
"27","Cesar",7,27,12,11.6,-79.5,"hurricane","1",70,992,NA,NA
"28","Cesar",7,27,18,11.8,-81,"hurricane","1",65,994,NA,NA
"29","Cesar",7,28,0,12,-82.6,"hurricane","1",70,992,NA,NA
"30","Cesar",7,28,4,12.2,-83.9,"hurricane","1",75,985,NA,NA
"31","Cesar",7,28,6,12.3,-84.2,"hurricane","1",70,990,NA,NA
"32","Cesar",7,28,12,12.7,-86.2,"tropical storm","0",50,995,NA,NA
"33","Cesar",7,28,18,13.1,-87.9,"tropical storm","0",35,1004,NA,NA
"34","Edouard",8,19,18,12.4,-19.9,"tropical depression","-1",25,1007,NA,NA
"35","Edouard",8,20,0,12.4,-20.7,"tropical depression","-1",25,1007,NA,NA
"36","Edouard",8,20,6,12.4,-21.6,"tropical depression","-1",25,1007,NA,NA
"37","Edouard",8,20,12,12.5,-22.6,"tropical depression","-1",25,1007,NA,NA
"38","Edouard",8,20,18,12.6,-23.8,"tropical depression","-1",25,1007,NA,NA
"39","Edouard",8,21,0,12.6,-25.3,"tropical depression","-1",25,1007,NA,NA
"40","Edouard",8,21,6,12.8,-26.7,"tropical depression","-1",25,1007,NA,NA
"41","Edouard",8,21,12,12.9,-27.9,"tropical depression","-1",25,1007,NA,NA
"42","Edouard",8,21,18,13,-29.2,"tropical depression","-1",25,1006,NA,NA
"43","Edouard",8,22,0,13.1,-30.3,"tropical depression","-1",30,1006,NA,NA
"44","Edouard",8,22,6,13.2,-31.6,"tropical storm","0",35,1005,NA,NA
"45","Edouard",8,22,12,13.4,-32.9,"tropical storm","0",40,1003,NA,NA
"46","Edouard",8,22,18,13.5,-34.4,"tropical storm","0",40,1002,NA,NA
"47","Edouard",8,23,0,13.7,-35.8,"tropical storm","0",45,1000,NA,NA
"48","Edouard",8,23,6,13.8,-37,"tropical storm","0",50,996,NA,NA
"49","Edouard",8,23,12,13.9,-38.3,"hurricane","1",65,988,NA,NA
"50","Edouard",8,23,18,14,-39.8,"hurricane","1",65,986,NA,NA
"51","Edouard",8,24,0,14.1,-41.1,"hurricane","1",70,983,NA,NA
"52","Edouard",8,24,6,14.1,-42.4,"hurricane","1",75,980,NA,NA
"53","Edouard",8,24,12,14.4,-43.6,"hurricane","2",90,970,NA,NA
