"","name","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter","hu_diameter"
"1","Arthur",7,14,18,34.3,-76.8,"tropical depression","-1",30,1009,NA,NA
"2","Arthur",7,15,0,35,-75.1,"tropical depression","-1",30,1008,NA,NA
"3","Arthur",7,15,6,35.5,-73.3,"tropical storm","0",35,1006,NA,NA
"4","Arthur",7,15,12,36.1,-71,"tropical storm","0",45,1004,NA,NA
"5","Arthur",7,15,18,36.8,-68.2,"tropical storm","0",45,1002,NA,NA
"6","Arthur",7,16,0,37.9,-65.1,"tropical storm","0",50,1000,NA,NA
"7","Arthur",7,16,6,38.6,-61.7,"tropical storm","0",50,998,NA,NA
"8","Arthur",7,16,12,40.5,-57.9,"tropical storm","0",50,998,NA,NA
"9","Arthur",7,16,18,42.5,-54.5,"tropical storm","0",50,997,NA,NA
"10","Cristobal",8,5,18,32,-77.2,"tropical depression","-1",30,1008,NA,NA
"11","Cristobal",8,6,0,31.5,-77.1,"tropical depression","-1",30,1004,NA,NA
"12","Cristobal",8,6,6,31.1,-77,"tropical depression","-1",30,1004,NA,NA
"13","Cristobal",8,6,12,30.7,-76.6,"tropical depression","-1",30,1004,NA,NA
"14","Cristobal",8,6,18,30.4,-76.4,"tropical storm","0",35,1002,NA,NA
"15","Cristobal",8,7,0,30.1,-76.2,"tropical storm","0",40,999,NA,NA
"16","Cristobal",8,7,6,29.7,-76.2,"tropical storm","0",40,999,NA,NA
"17","Cristobal",8,7,12,29.4,-76,"tropical storm","0",40,999,NA,NA
"18","Cristobal",8,7,18,29.7,-75.7,"tropical storm","0",40,1000,NA,NA
"19","Cristobal",8,8,0,29.7,-75.3,"tropical storm","0",45,1000,NA,NA
"20","Cristobal",8,8,6,29.7,-74.9,"tropical storm","0",45,1000,NA,NA
"21","Cristobal",8,8,12,29.9,-74,"tropical storm","0",45,1003,NA,NA
"22","Cristobal",8,8,18,31,-72,"tropical storm","0",45,1008,NA,NA
"23","Edouard",9,1,18,29.2,-78.8,"tropical depression","-1",30,1013,NA,NA
"24","Edouard",9,2,0,29.7,-79.1,"tropical depression","-1",30,1011,NA,NA
"25","Edouard",9,2,6,30.1,-79.7,"tropical storm","0",35,1007,NA,NA
"26","Edouard",9,2,12,30.4,-79.6,"tropical storm","0",35,1007,NA,NA
"27","Edouard",9,2,18,30.5,-79,"tropical storm","0",35,1005,NA,NA
"28","Edouard",9,3,0,30.5,-78.6,"tropical storm","0",35,1003,NA,NA
"29","Edouard",9,3,6,30.4,-78.5,"tropical storm","0",35,1003,NA,NA
"30","Edouard",9,3,12,30.4,-78.4,"tropical storm","0",55,1002,NA,NA
"31","Edouard",9,3,18,30,-79,"tropical storm","0",45,1004,NA,NA
"32","Edouard",9,4,0,29.9,-79.1,"tropical storm","0",40,1005,NA,NA
"33","Edouard",9,4,6,29.9,-79.5,"tropical storm","0",35,1002,NA,NA
"34","Edouard",9,4,12,29.9,-79.8,"tropical storm","0",35,1006,NA,NA
"35","Edouard",9,4,18,29.7,-80.5,"tropical storm","0",35,1009,NA,NA
