"","name","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter","hu_diameter"
"1","Alberto",5,19,6,32.8,-77.1,"tropical depression","-1",30,1008,0,0
"2","Alberto",5,19,12,32.5,-77.3,"tropical storm","0",40,1005,69.0468,0
"3","Alberto",5,19,18,32.3,-77.6,"tropical storm","0",45,997,80.5546,0
"4","Alberto",5,20,0,32.1,-78.1,"tropical storm","0",50,995,80.5546,0
"5","Alberto",5,20,6,31.9,-78.7,"tropical storm","0",45,998,69.0468,0
"6","Alberto",5,20,12,31.5,-79.5,"tropical storm","0",40,1000,69.0468,0
"7","Alberto",5,20,18,31.1,-79.9,"tropical storm","0",40,1005,92.0624,0
"8","Alberto",5,21,0,30.7,-80.1,"tropical storm","0",35,1007,92.0624,0
"9","Alberto",5,21,6,30.4,-79.8,"tropical storm","0",35,1007,80.5546,0
"10","Alberto",5,21,12,30.4,-79.1,"tropical storm","0",35,1007,80.5546,0
"11","Alberto",5,21,18,30.5,-78.3,"tropical storm","0",35,1006,80.5546,0
"12","Alberto",5,22,0,30.7,-77.1,"tropical storm","0",35,1007,46.0312,0
"13","Alberto",5,22,6,31.5,-76.1,"tropical storm","0",35,1007,46.0312,0
"14","Beryl",5,27,18,30.1,-79.8,"tropical storm","0",55,997,207.1404,0
"15","Beryl",5,27,23,30.1,-80.5,"tropical storm","0",60,992,207.1404,0
"16","Beryl",5,28,0,30.1,-80.7,"tropical storm","0",60,993,207.1404,0
"17","Beryl",5,28,4,30.2,-81.4,"tropical storm","0",55,994,207.1404,0
"18","Beryl",5,28,6,30.2,-81.7,"tropical storm","0",50,996,138.0936,0
"19","Beryl",5,28,12,30.4,-82.5,"tropical depression","-1",30,1000,0,0
"20","Beryl",5,28,18,30.5,-83,"tropical depression","-1",30,1003,0,0
"21","Beryl",5,29,0,30.6,-83.2,"tropical depression","-1",25,1005,0,0
"22","Beryl",5,29,6,30.8,-83.4,"tropical depression","-1",25,1005,0,0
"23","Beryl",5,29,12,31.3,-83,"tropical depression","-1",25,1006,0,0
"24","Beryl",5,29,18,31.7,-82.7,"tropical depression","-1",25,1006,0,0
"25","Beryl",5,30,0,32,-81.8,"tropical depression","-1",25,1004,0,0
"26","Beryl",5,30,6,32.6,-80.6,"tropical storm","0",35,1002,115.078,0
"27","Beryl",5,30,12,33.7,-78.9,"tropical storm","0",40,1000,115.078,0
"28","Chris",6,19,12,39.4,-58.7,"tropical storm","0",40,1003,115.078,0
"29","Chris",6,19,18,39.5,-58,"tropical storm","0",40,1003,115.078,0
"30","Chris",6,20,0,38.9,-56.7,"tropical storm","0",40,1003,126.5858,0
"31","Chris",6,20,6,38.3,-54.7,"tropical storm","0",40,1002,126.5858,0
"32","Chris",6,20,12,38.1,-52.5,"tropical storm","0",45,1001,138.0936,0
"33","Chris",6,20,18,38.2,-50.2,"tropical storm","0",50,999,138.0936,0
"34","Chris",6,21,0,38.6,-47.5,"tropical storm","0",60,991,138.0936,0
"35","Chris",6,21,6,39.5,-45.5,"hurricane","1",70,982,138.0936,28.7695
"36","Chris",6,21,12,40.5,-43.9,"hurricane","1",75,974,149.6014,34.5234
"37","Chris",6,21,18,41.9,-42.9,"hurricane","1",70,975,149.6014,28.7695
"38","Chris",6,22,0,43.3,-42.8,"tropical storm","0",60,978,149.6014,0
"39","Chris",6,22,6,44.5,-43.9,"tropical storm","0",50,982,149.6014,0
"40","Debby",6,23,12,25.5,-87.6,"tropical storm","0",35,1002,172.617,0
"41","Debby",6,23,18,26,-87.5,"tropical storm","0",40,1001,172.617,0
"42","Debby",6,24,0,26.5,-87.4,"tropical storm","0",45,998,172.617,0
"43","Debby",6,24,6,27,-87.2,"tropical storm","0",50,995,264.6794,0
"44","Debby",6,24,12,27.6,-86.8,"tropical storm","0",55,994,322.2184,0
"45","Debby",6,24,18,28,-86.3,"tropical storm","0",55,992,333.7262,0
