"","name","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter","hu_diameter"
"1","Emily",7,11,0,10.7,-42.4,"tropical depression","-1",25,1010,0,0
"2","Emily",7,11,6,10.8,-43.4,"tropical depression","-1",30,1009,0,0
"3","Emily",7,11,12,10.9,-44.4,"tropical depression","-1",30,1009,0,0
"4","Emily",7,11,18,11,-45.4,"tropical depression","-1",30,1007,0,0
"5","Emily",7,12,0,11,-46.8,"tropical storm","0",35,1006,57.539,0
"6","Emily",7,12,6,11,-48.5,"tropical storm","0",40,1005,57.539,0
"7","Emily",7,12,12,11,-50.2,"tropical storm","0",45,1004,74.8007,0
"8","Emily",7,12,18,11,-52,"tropical storm","0",45,1004,74.8007,0
"9","Emily",7,13,0,11,-53.7,"tropical storm","0",45,1003,115.078,0
"10","Emily",7,13,6,11.1,-55.4,"tropical storm","0",45,1003,143.8475,0
"11","Emily",7,13,12,11.2,-57.2,"tropical storm","0",50,1003,149.6014,0
"12","Emily",7,13,18,11.4,-58.9,"tropical storm","0",55,1003,218.6482,0
"13","Emily",7,14,0,11.6,-60.2,"hurricane","1",70,999,218.6482,23.0156
"14","Emily",7,14,6,11.9,-61.5,"hurricane","1",75,991,218.6482,28.7695
"15","Emily",7,14,7,12,-61.8,"hurricane","1",75,989,NA,NA
"16","Emily",7,14,12,12.4,-63.2,"hurricane","2",85,980,207.1404,46.0312
"17","Emily",7,14,18,12.9,-64.9,"hurricane","3",100,971,189.8787,46.0312
"18","Emily",7,15,0,13.3,-66.7,"hurricane","3",110,959,212.8943,46.0312
"19","Emily",7,15,6,13.7,-68.4,"hurricane","4",115,952,218.6482,57.539
"20","Emily",7,15,12,14.1,-70.1,"hurricane","4",115,964,230.156,57.539
"21","Emily",7,15,18,14.5,-71.8,"hurricane","2",95,969,230.156,46.0312
"22","Emily",7,16,0,14.9,-73.4,"hurricane","3",110,958,207.1404,57.539
"23","Emily",7,16,6,15.4,-75,"hurricane","4",120,953,207.1404,80.5546
"24","Emily",7,16,12,15.9,-76.5,"hurricane","4",130,944,207.1404,86.3085
"25","Emily",7,16,18,16.4,-78,"hurricane","4",135,937,218.6482,74.8007
