"","name","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter","hu_diameter"
"1","Bonnie",8,14,0,12.7,-35.5,"tropical depression","-1",25,1010,NA,NA
"2","Bonnie",8,14,6,13.5,-36.6,"tropical depression","-1",30,1008,NA,NA
"3","Bonnie",8,14,12,14.7,-37.3,"tropical storm","0",35,1005,NA,NA
"4","Bonnie",8,14,18,15.7,-37.5,"tropical storm","0",45,1000,NA,NA
"5","Bonnie",8,15,0,16.7,-37.8,"tropical storm","0",45,1000,NA,NA
"6","Bonnie",8,15,6,17.7,-37.9,"tropical storm","0",45,1000,NA,NA
"7","Bonnie",8,15,12,18.8,-38.1,"tropical storm","0",45,1000,NA,NA
"8","Bonnie",8,15,18,20.4,-38.5,"tropical storm","0",55,995,NA,NA
"9","Bonnie",8,16,0,22,-38.7,"hurricane","1",75,985,NA,NA
"10","Bonnie",8,16,6,23.7,-38.9,"hurricane","2",85,975,NA,NA
"11","Bonnie",8,16,12,24.8,-39.1,"hurricane","2",85,975,NA,NA
"12","Bonnie",8,16,18,25.8,-39.4,"hurricane","2",85,975,NA,NA
"13","Bonnie",8,17,0,27,-39.7,"hurricane","1",75,985,NA,NA
"14","Bonnie",8,17,6,28,-40,"hurricane","1",65,990,NA,NA
"15","Bonnie",8,17,12,29,-40.3,"hurricane","1",65,990,NA,NA
"16","Bonnie",8,17,18,30,-40.5,"hurricane","1",65,990,NA,NA
"17","Bonnie",8,18,0,31.1,-40.5,"hurricane","1",65,990,NA,NA
"18","Bonnie",8,18,6,32.4,-40.5,"hurricane","1",65,990,NA,NA
"19","Bonnie",8,18,12,34,-40.5,"hurricane","1",65,990,NA,NA
"20","Bonnie",8,18,18,35.9,-40.5,"hurricane","1",65,990,NA,NA
"21","Bonnie",8,19,0,38.2,-40.2,"hurricane","1",65,990,NA,NA
"22","Bonnie",8,19,6,41.9,-39.8,"hurricane","1",65,990,NA,NA
"23","Bonnie",8,19,12,46.5,-38.4,"hurricane","1",65,995,NA,NA
"24","Charley",8,23,0,39.6,-65.9,"hurricane","1",65,992,NA,NA
"25","Charley",8,23,6,38.9,-66.7,"hurricane","1",70,990,NA,NA
"26","Charley",8,23,12,38.2,-66,"hurricane","1",70,989,NA,NA
"27","Charley",8,23,18,38,-64.7,"hurricane","1",70,990,NA,NA
"28","Charley",8,24,0,38,-63.1,"hurricane","1",65,991,NA,NA
"29","Charley",8,24,6,37.9,-61.7,"tropical storm","0",60,994,NA,NA
"30","Charley",8,24,12,37.9,-60.2,"tropical storm","0",55,998,NA,NA
"31","Charley",8,24,18,37.9,-58.2,"tropical storm","0",45,1000,NA,NA
"32","Charley",8,25,0,38,-55,"tropical storm","0",35,1001,NA,NA
"33","Charley",8,25,6,38.1,-51.3,"tropical storm","0",35,1002,NA,NA
"34","Charley",8,25,12,38.2,-47,"tropical storm","0",35,1004,NA,NA
"35","Charley",8,25,18,38.5,-42.2,"tropical storm","0",35,1005,NA,NA
"36","Georges",9,1,0,15.6,-38,"tropical depression","-1",30,1010,NA,NA
"37","Georges",9,1,6,15.9,-39.4,"tropical depression","-1",30,1010,NA,NA
"38","Georges",9,1,12,16.3,-40.8,"tropical depression","-1",30,1010,NA,NA
"39","Georges",9,1,18,16.8,-42.1,"tropical depression","-1",30,1010,NA,NA
"40","Georges",9,2,0,17.3,-43.7,"tropical depression","-1",30,1010,NA,NA
"41","Georges",9,2,6,17.5,-45.7,"tropical depression","-1",30,1010,NA,NA
"42","Georges",9,2,12,17.7,-48.1,"tropical depression","-1",30,1010,NA,NA
"43","Georges",9,2,18,17.8,-50.3,"tropical depression","-1",30,1010,NA,NA
"44","Georges",9,3,0,17.9,-52.4,"tropical depression","-1",30,1010,NA,NA
"45","Georges",9,3,6,18,-54.5,"tropical depression","-1",30,1010,NA,NA
"46","Georges",9,3,12,18.6,-56.9,"tropical depression","-1",30,1010,NA,NA
"47","Georges",9,3,18,19.7,-59,"tropical depression","-1",25,1011,NA,NA
"48","Georges",9,4,0,21,-61,"tropical depression","-1",20,1012,NA,NA
"49","Georges",9,7,0,34.4,-67.9,"tropical storm","0",40,1004,NA,NA
"50","Georges",9,7,6,35.9,-65.9,"tropical storm","0",45,1002,NA,NA
"51","Georges",9,7,12,37.3,-63.7,"tropical storm","0",50,1000,NA,NA
"52","Georges",9,7,18,38.6,-61.5,"tropical storm","0",55,997,NA,NA
"53","Georges",9,8,0,40.2,-59,"hurricane","1",70,993,NA,NA
"54","Georges",9,8,6,42.9,-55.1,"hurricane","1",70,993,NA,NA
"55","Georges",9,8,12,45.6,-51.1,"hurricane","1",70,993,NA,NA
"56","Georges",9,8,18,48,-46.9,"hurricane","1",65,993,NA,NA
"57","Danielle",9,4,18,28.3,-90.6,"tropical depression","-1",25,1010,NA,NA
"58","Danielle",9,5,0,28.3,-91.3,"tropical depression","-1",25,1010,NA,NA
"59","Danielle",9,5,6,28.4,-91.8,"tropical depression","-1",25,1009,NA,NA
"60","Danielle",9,5,12,28.8,-92.4,"tropical depression","-1",30,1008,NA,NA
"61","Danielle",9,5,18,29.4,-93.4,"tropical storm","0",50,1004,NA,NA
"62","Danielle",9,6,0,29.4,-94.9,"tropical storm","0",40,1004,NA,NA
"63","Danielle",9,6,6,29.3,-96.3,"tropical storm","0",35,1008,NA,NA
"64","Danielle",9,6,12,29.1,-97,"tropical depression","-1",30,1008,NA,NA
"65","Danielle",9,6,18,29,-97.8,"tropical depression","-1",25,1008,NA,NA
"66","Danielle",9,7,0,29,-98.3,"tropical depression","-1",20,1010,NA,NA
"67","Danielle",9,7,6,29,-99,"tropical depression","-1",20,1010,NA,NA
"68","Danielle",9,7,12,29,-100,"tropical depression","-1",20,1010,NA,NA
"69","Hermine",9,20,12,14.6,-77.2,"tropical depression","-1",25,1008,NA,NA
"70","Hermine",9,20,18,14.8,-78.7,"tropical depression","-1",25,1007,NA,NA
"71","Hermine",9,21,0,15,-80.2,"tropical depression","-1",30,1006,NA,NA
"72","Hermine",9,21,6,15.1,-81.6,"tropical storm","0",35,1003,NA,NA
"73","Hermine",9,21,12,15.3,-83,"tropical storm","0",40,1000,NA,NA
"74","Hermine",9,21,18,15.8,-84.2,"tropical storm","0",45,998,NA,NA
"75","Hermine",9,22,0,16.5,-85.5,"tropical storm","0",50,996,NA,NA
"76","Hermine",9,22,6,17.1,-86.7,"tropical storm","0",55,995,NA,NA
"77","Hermine",9,22,12,17.8,-87.8,"tropical storm","0",60,994,NA,NA
"78","Hermine",9,22,18,18.4,-88.9,"tropical storm","0",55,994,NA,NA
"79","Hermine",9,23,0,18.8,-90.2,"tropical storm","0",50,995,NA,NA
"80","Hermine",9,23,6,19.1,-91.3,"tropical storm","0",45,995,NA,NA
"81","Hermine",9,23,12,19.3,-92.6,"tropical storm","0",50,995,NA,NA
"82","Hermine",9,23,18,19.3,-93.2,"tropical storm","0",55,994,NA,NA
"83","Hermine",9,24,0,19.2,-93.8,"tropical storm","0",60,993,NA,NA
"84","Hermine",9,24,6,18.8,-94.4,"tropical storm","0",60,993,NA,NA
"85","Hermine",9,24,12,18.5,-94.8,"tropical storm","0",55,994,NA,NA
"86","Hermine",9,24,18,18.1,-95.1,"tropical storm","0",50,997,NA,NA
"87","Hermine",9,25,0,17.7,-95.5,"tropical storm","0",45,1000,NA,NA
"88","Hermine",9,25,6,17.3,-95.8,"tropical storm","0",40,1003,NA,NA
"89","Hermine",9,25,12,17,-96,"tropical storm","0",35,1005,NA,NA
"90","Hermine",9,25,18,17,-96,"tropical depression","-1",30,1007,NA,NA
"91","Hermine",9,26,0,17,-96,"tropical depression","-1",25,1008,NA,NA
"92","Ivan",10,4,12,36.5,-23.5,"tropical depression","-1",30,1000,NA,NA
"93","Ivan",10,4,18,35.6,-24.6,"tropical storm","0",40,998,NA,NA
"94","Ivan",10,5,0,34.4,-25.7,"tropical storm","0",50,996,NA,NA
"95","Ivan",10,5,6,33.4,-26.8,"tropical storm","0",55,995,NA,NA
"96","Ivan",10,5,12,32.4,-28.3,"tropical storm","0",60,994,NA,NA
"97","Ivan",10,5,18,31.3,-29.6,"tropical storm","0",60,993,NA,NA
"98","Ivan",10,6,0,30.1,-30.5,"hurricane","1",65,992,NA,NA
"99","Ivan",10,6,6,29.1,-31.1,"hurricane","1",75,985,NA,NA
"100","Ivan",10,6,12,28.4,-31.3,"hurricane","2",85,976,NA,NA
"101","Ivan",10,6,18,28.1,-31.1,"hurricane","2",90,970,NA,NA
"102","Ivan",10,7,0,28,-30.7,"hurricane","2",90,970,NA,NA
"103","Ivan",10,7,6,28.5,-30.6,"hurricane","2",90,970,NA,NA
"104","Ivan",10,7,12,29.5,-31.7,"hurricane","2",90,970,NA,NA
"105","Ivan",10,7,18,29.8,-32.7,"hurricane","2",90,970,NA,NA
"106","Ivan",10,8,0,30,-34.4,"hurricane","2",90,970,NA,NA
"107","Ivan",10,8,6,30.6,-36.2,"hurricane","2",90,970,NA,NA
"108","Ivan",10,8,12,31.3,-37.4,"hurricane","2",90,970,NA,NA
"109","Ivan",10,8,18,31.5,-39,"hurricane","2",90,970,NA,NA
"110","Ivan",10,9,0,31.7,-40.5,"hurricane","2",90,970,NA,NA
"111","Ivan",10,9,6,32.3,-41,"hurricane","2",90,971,NA,NA
"112","Ivan",10,9,12,33.2,-41.1,"hurricane","2",90,973,NA,NA
"113","Ivan",10,9,18,33.8,-41.2,"hurricane","2",90,975,NA,NA
