"","name","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter","hu_diameter"
"1","Allison",6,24,18,27,-96,"tropical depression","-1",30,1008,NA,NA
"2","Allison",6,25,0,27,-96,"tropical depression","-1",30,1006,NA,NA
"3","Allison",6,25,6,27.2,-96,"tropical depression","-1",30,1005,NA,NA
"4","Allison",6,25,12,27.4,-95.9,"tropical depression","-1",30,1005,NA,NA
"5","Allison",6,25,18,27.6,-95.8,"tropical depression","-1",30,1005,NA,NA
"6","Allison",6,26,0,27.8,-95.8,"tropical storm","0",35,1004,NA,NA
"7","Allison",6,26,6,28.1,-95.8,"tropical storm","0",35,1004,NA,NA
"8","Allison",6,26,12,28.6,-95.7,"tropical storm","0",40,1003,NA,NA
"9","Allison",6,26,13,28.7,-95.7,"tropical storm","0",40,1002,NA,NA
"10","Allison",6,26,18,29.1,-95.7,"tropical storm","0",45,1001,NA,NA
"11","Allison",6,27,0,29.7,-95.7,"tropical storm","0",45,999,NA,NA
"12","Allison",6,27,6,30.2,-95.3,"tropical storm","0",35,1000,NA,NA
"13","Allison",6,27,12,30.6,-94.9,"tropical depression","-1",30,1002,NA,NA
"14","Allison",6,27,18,30.9,-94.6,"tropical depression","-1",30,1004,NA,NA
"15","Barry",7,9,18,12.8,-37.8,"tropical depression","-1",25,1015,NA,NA
"16","Barry",7,10,0,13,-39.9,"tropical depression","-1",25,1015,NA,NA
"17","Barry",7,10,6,13.9,-42.1,"tropical depression","-1",25,1014,NA,NA
"18","Barry",7,10,12,15,-44.6,"tropical depression","-1",30,1013,NA,NA
"19","Barry",7,10,18,16.3,-46.9,"tropical depression","-1",30,1013,NA,NA
"20","Barry",7,11,0,17.7,-48.2,"tropical storm","0",35,1012,NA,NA
"21","Barry",7,11,6,18.8,-49.2,"tropical storm","0",40,1011,NA,NA
"22","Barry",7,11,12,19.8,-50.4,"tropical storm","0",40,1010,NA,NA
"23","Barry",7,11,18,20.7,-51.8,"tropical storm","0",40,1007,NA,NA
"24","Barry",7,12,0,21.4,-53.1,"tropical storm","0",45,1005,NA,NA
"25","Barry",7,12,6,22.1,-53.9,"tropical storm","0",45,1005,NA,NA
"26","Barry",7,12,12,22.8,-54.4,"tropical storm","0",45,1005,NA,NA
"27","Barry",7,12,18,23.5,-54.9,"tropical storm","0",40,1008,NA,NA
"28","Barry",7,13,0,23.8,-55.4,"tropical storm","0",40,1012,NA,NA
"29","Barry",7,13,6,24,-56,"tropical storm","0",35,1014,NA,NA
"30","Barry",7,13,12,23.9,-56.6,"tropical storm","0",35,1016,NA,NA
"31","Barry",7,13,18,23.7,-57.4,"tropical depression","-1",30,1017,NA,NA
"32","Barry",7,14,0,23.3,-58.1,"tropical depression","-1",30,1018,NA,NA
"33","Chantal",7,30,12,22.5,-90,"tropical depression","-1",20,1011,NA,NA
"34","Chantal",7,30,18,23.5,-90.2,"tropical depression","-1",25,1010,NA,NA
"35","Chantal",7,31,0,24.4,-90.5,"tropical depression","-1",30,1009,NA,NA
"36","Chantal",7,31,6,25.4,-91,"tropical storm","0",35,1004,NA,NA
"37","Chantal",7,31,12,26.2,-91.7,"tropical storm","0",50,995,NA,NA
"38","Chantal",7,31,18,27.1,-92.2,"tropical storm","0",55,993,NA,NA
"39","Chantal",8,1,0,27.9,-92.8,"hurricane","1",65,991,NA,NA
"40","Chantal",8,1,6,28.7,-93.5,"hurricane","1",70,987,NA,NA
"41","Chantal",8,1,12,29.5,-94.3,"hurricane","1",70,984,NA,NA
"42","Chantal",8,1,13,29.6,-94.4,"hurricane","1",70,986,NA,NA
"43","Chantal",8,1,18,30.2,-95.2,"tropical storm","0",50,993,NA,NA
"44","Chantal",8,2,0,30.8,-96.1,"tropical storm","0",35,1000,NA,NA
"45","Chantal",8,2,6,31.5,-96.9,"tropical depression","-1",25,1004,NA,NA
"46","Chantal",8,2,12,32.3,-97.5,"tropical depression","-1",20,1007,NA,NA
"47","Chantal",8,2,18,33.3,-98,"tropical depression","-1",20,1008,NA,NA
"48","Chantal",8,3,0,34.5,-98.5,"tropical depression","-1",20,1009,NA,NA
"49","Dean",7,31,6,14.8,-41.8,"tropical depression","-1",25,1010,NA,NA
"50","Dean",7,31,12,15,-44.1,"tropical depression","-1",25,1009,NA,NA
"51","Dean",7,31,18,15.1,-46,"tropical depression","-1",30,1008,NA,NA
"52","Dean",8,1,0,15.4,-47.6,"tropical depression","-1",30,1006,NA,NA
"53","Dean",8,1,6,15.8,-49.3,"tropical storm","0",35,1004,NA,NA
"54","Dean",8,1,12,16.1,-51.1,"tropical storm","0",40,1002,NA,NA
"55","Dean",8,1,18,16.4,-52.9,"tropical storm","0",45,1000,NA,NA
"56","Dean",8,2,0,16.6,-54.6,"tropical storm","0",50,998,NA,NA
"57","Dean",8,2,6,16.9,-56.4,"tropical storm","0",60,996,NA,NA
"58","Dean",8,2,12,17.3,-58.1,"hurricane","1",65,994,NA,NA
"59","Dean",8,2,18,17.9,-59.5,"hurricane","1",70,992,NA,NA
