"","name","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter","hu_diameter"
"1","Andrea",6,5,18,25.1,-86.6,"tropical storm","0",35,1006,138.0936,0
"2","Andrea",6,6,0,25.6,-86.5,"tropical storm","0",40,1002,138.0936,0
"3","Andrea",6,6,6,26.7,-86.1,"tropical storm","0",50,999,138.0936,0
"4","Andrea",6,6,12,27.8,-84.9,"tropical storm","0",55,995,138.0936,0
"5","Andrea",6,6,18,28.9,-83.9,"tropical storm","0",55,993,207.1404,0
"6","Andrea",6,6,22,29.5,-83.4,"tropical storm","0",50,992,207.1404,0
"7","Andrea",6,7,0,29.8,-83,"tropical storm","0",40,993,138.0936,0
"8","Andrea",6,7,6,31.6,-81.4,"tropical storm","0",40,996,138.0936,0
"9","Andrea",6,7,12,33.5,-80.2,"tropical storm","0",40,996,207.1404,0
"10","Barry",6,17,12,16,-87,"tropical depression","-1",30,1007,0,0
"11","Barry",6,17,18,16.3,-87.9,"tropical depression","-1",30,1007,0,0
"12","Barry",6,17,22,16.5,-88.4,"tropical depression","-1",30,1006,0,0
"13","Barry",6,18,0,16.6,-88.6,"tropical depression","-1",30,1007,0,0
"14","Barry",6,18,6,17,-89.3,"tropical depression","-1",25,1009,0,0
"15","Barry",6,18,12,17.6,-90.3,"tropical depression","-1",30,1008,0,0
"16","Barry",6,18,18,18.2,-91.3,"tropical depression","-1",30,1008,0,0
"17","Barry",6,19,0,18.8,-92.2,"tropical depression","-1",30,1007,0,0
"18","Barry",6,19,6,19.2,-93.1,"tropical depression","-1",30,1007,0,0
"19","Barry",6,19,12,19.5,-94,"tropical storm","0",35,1006,57.539,0
"20","Barry",6,19,18,19.6,-94.8,"tropical storm","0",40,1005,115.078,0
"21","Barry",6,20,0,19.6,-95.4,"tropical storm","0",40,1003,115.078,0
"22","Barry",6,20,6,19.6,-95.9,"tropical storm","0",40,1003,115.078,0
"23","Barry",6,20,11,19.6,-96.4,"tropical storm","0",40,1003,115.078,0
"24","Barry",6,20,12,19.6,-96.5,"tropical storm","0",40,1004,80.5546,0
