"","name","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter","hu_diameter"
"1","Zeta",1,1,0,25.6,-38.3,"tropical storm","0",50,997,201.3865,0
"2","Zeta",1,1,6,25.4,-38.4,"tropical storm","0",50,997,201.3865,0
"3","Zeta",1,1,12,25.2,-38.5,"tropical storm","0",50,997,230.156,0
"4","Zeta",1,1,18,25,-38.6,"tropical storm","0",55,994,195.6326,0
"5","Zeta",1,2,0,24.6,-38.9,"tropical storm","0",55,994,189.8787,0
"6","Zeta",1,2,6,24.3,-39.7,"tropical storm","0",50,997,184.1248,0
"7","Zeta",1,2,12,23.8,-40.4,"tropical storm","0",45,1000,184.1248,0
"8","Zeta",1,2,18,23.6,-40.8,"tropical storm","0",50,997,184.1248,0
"9","Zeta",1,3,0,23.4,-41,"tropical storm","0",55,994,201.3865,0
"10","Zeta",1,3,6,23.3,-41.3,"tropical storm","0",55,994,201.3865,0
"11","Zeta",1,3,12,23.2,-41.6,"tropical storm","0",55,994,201.3865,0
"12","Zeta",1,3,18,23,-42.1,"tropical storm","0",55,994,201.3865,0
"13","Zeta",1,4,0,22.6,-42.4,"tropical storm","0",55,994,230.156,0
"14","Zeta",1,4,6,22.1,-42.9,"tropical storm","0",50,997,230.156,0
"15","Zeta",1,4,12,21.9,-43.6,"tropical storm","0",45,1000,201.3865,0
"16","Zeta",1,4,18,21.7,-44.6,"tropical storm","0",40,1002,172.617,0
"17","Zeta",1,5,0,21.7,-45.6,"tropical storm","0",35,1005,115.078,0
"18","Zeta",1,5,6,21.9,-46.6,"tropical storm","0",35,1005,115.078,0
"19","Zeta",1,5,12,22.2,-47.3,"tropical storm","0",35,1006,115.078,0
"20","Zeta",1,5,18,22.7,-47.9,"tropical storm","0",35,1007,103.5702,0
"21","Zeta",1,6,0,23,-48.4,"tropical storm","0",35,1007,86.3085,0
"22","Zeta",1,6,6,23.1,-49,"tropical depression","-1",30,1007,0,0
"23","Zeta",1,6,12,23.1,-49.6,"tropical depression","-1",30,1008,0,0
"24","Alberto",6,10,6,20,-85,"tropical depression","-1",25,1004,0,0
"25","Alberto",6,10,12,21,-85.3,"tropical depression","-1",30,1003,0,0
"26","Alberto",6,10,18,21.9,-85.7,"tropical depression","-1",30,1003,0,0
"27","Alberto",6,11,0,22.5,-86.3,"tropical storm","0",35,1003,115.078,0
"28","Alberto",6,11,6,23.1,-87.1,"tropical storm","0",35,1003,115.078,0
"29","Alberto",6,11,12,23.6,-87.8,"tropical storm","0",40,1002,172.617,0
"30","Alberto",6,11,18,24.3,-87.8,"tropical storm","0",40,1004,230.156,0
"31","Alberto",6,12,0,25,-87.8,"tropical storm","0",40,1004,230.156,0
"32","Alberto",6,12,6,25.8,-87.4,"tropical storm","0",45,1004,230.156,0
"33","Alberto",6,12,12,26.8,-86.3,"tropical storm","0",60,1000,230.156,0
"34","Alberto",6,12,18,27.5,-85.4,"tropical storm","0",60,997,241.6638,0
"35","Alberto",6,13,0,28,-85,"tropical storm","0",60,995,230.156,0
"36","Alberto",6,13,6,28.8,-84.4,"tropical storm","0",55,995,241.6638,0
"37","Alberto",6,13,12,29.5,-84.1,"tropical storm","0",45,996,184.1248,0
"38","Alberto",6,13,16,29.9,-83.7,"tropical storm","0",40,998,NA,NA
"39","Alberto",6,13,18,30.3,-83.5,"tropical storm","0",35,997,172.617,0
"40","Alberto",6,14,0,31.3,-82.8,"tropical storm","0",35,1001,149.6014,0
"41","Alberto",6,14,6,32.8,-81.9,"tropical depression","-1",30,1003,0,0
"42","AL022006",7,17,6,39.1,-66.4,"tropical depression","-1",30,1008,0,0
"43","AL022006",7,17,12,40,-65.1,"tropical storm","0",40,1003,69.0468,0
"44","AL022006",7,17,18,41.1,-63.7,"tropical storm","0",45,998,69.0468,0
"45","AL022006",7,18,0,42.4,-62.1,"tropical storm","0",40,999,69.0468,0
"46","AL022006",7,18,6,43.7,-60.1,"tropical storm","0",35,1004,69.0468,0
"47","Beryl",7,18,12,32.3,-73.3,"tropical depression","-1",30,1010,0,0
"48","Beryl",7,18,18,33,-73.3,"tropical storm","0",35,1008,46.0312,0
"49","Beryl",7,19,0,33.8,-73.5,"tropical storm","0",35,1006,69.0468,0
"50","Beryl",7,19,6,34.5,-73.7,"tropical storm","0",35,1005,69.0468,0
"51","Beryl",7,19,12,35.2,-73.6,"tropical storm","0",40,1004,138.0936,0
"52","Beryl",7,19,18,35.9,-73.5,"tropical storm","0",50,1003,143.8475,0
"53","Beryl",7,20,0,36.6,-73.2,"tropical storm","0",50,1002,195.6326,0
"54","Beryl",7,20,6,37.4,-73.2,"tropical storm","0",50,1001,207.1404,0
"55","Beryl",7,20,12,38.3,-73,"tropical storm","0",50,1002,207.1404,0
"56","Beryl",7,20,18,39.1,-72.5,"tropical storm","0",45,1002,207.1404,0
"57","Beryl",7,21,0,39.8,-71.8,"tropical storm","0",45,1003,161.1092,0
"58","Beryl",7,21,6,41,-70.5,"tropical storm","0",45,1000,143.8475,0
"59","Beryl",7,21,6,41.3,-70.1,"tropical storm","0",45,1000,NA,NA
"60","Beryl",7,21,12,42.4,-68.4,"tropical storm","0",40,1002,201.3865,0
