"","name","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter","hu_diameter"
"1","Allison",6,3,0,17.4,-84.3,"tropical depression","-1",30,1005,NA,NA
"2","Allison",6,3,6,18.3,-84.9,"tropical depression","-1",30,1004,NA,NA
"3","Allison",6,3,12,19.3,-85.7,"tropical storm","0",35,1003,NA,NA
"4","Allison",6,3,18,20.6,-85.8,"tropical storm","0",40,1001,NA,NA
"5","Allison",6,4,0,22,-86,"tropical storm","0",50,997,NA,NA
"6","Allison",6,4,6,23.3,-86.3,"tropical storm","0",60,995,NA,NA
"7","Allison",6,4,12,24.7,-86.2,"hurricane","1",65,987,NA,NA
"8","Allison",6,4,18,26.2,-86.2,"hurricane","1",65,988,NA,NA
"9","Allison",6,5,0,27.6,-86.1,"hurricane","1",65,988,NA,NA
"10","Allison",6,5,6,28.5,-85.6,"tropical storm","0",60,990,NA,NA
"11","Allison",6,5,12,29.6,-84.7,"tropical storm","0",60,990,NA,NA
"12","Allison",6,5,14,29.9,-84.4,"tropical storm","0",60,991,NA,NA
"13","Allison",6,5,15,30.1,-84.2,"tropical storm","0",55,991,NA,NA
"14","Allison",6,5,18,30.7,-83.8,"tropical storm","0",45,993,NA,NA
"15","Allison",6,6,0,31.8,-82.8,"tropical depression","-1",30,993,NA,NA
"16","Barry",7,5,6,32,-72,"tropical depression","-1",20,1019,NA,NA
"17","Barry",7,5,12,32,-72,"tropical depression","-1",20,1019,NA,NA
"18","Barry",7,5,18,31.9,-72,"tropical depression","-1",20,1018,NA,NA
"19","Barry",7,6,0,31.8,-72,"tropical depression","-1",25,1017,NA,NA
"20","Barry",7,6,6,31.7,-71.9,"tropical depression","-1",25,1016,NA,NA
"21","Barry",7,6,12,31.5,-71.7,"tropical depression","-1",30,1013,NA,NA
"22","Barry",7,6,18,31.3,-71.6,"tropical depression","-1",30,1011,NA,NA
"23","Barry",7,7,0,31.3,-71.3,"tropical depression","-1",30,1009,NA,NA
"24","Barry",7,7,6,31.6,-71,"tropical storm","0",35,1007,NA,NA
"25","Barry",7,7,12,32.2,-70.6,"tropical storm","0",40,1004,NA,NA
"26","Barry",7,7,18,33.2,-70.2,"tropical storm","0",60,1001,NA,NA
"27","Barry",7,7,21,33.6,-69.9,"tropical storm","0",60,998,NA,NA
"28","Barry",7,8,0,34,-69.6,"tropical storm","0",60,997,NA,NA
"29","Barry",7,8,6,34.9,-68.9,"tropical storm","0",55,997,NA,NA
"30","Barry",7,8,12,35.9,-68.2,"tropical storm","0",50,997,NA,NA
"31","Barry",7,8,18,37.2,-67.2,"tropical storm","0",50,997,NA,NA
"32","Barry",7,9,0,38.7,-66,"tropical storm","0",50,996,NA,NA
"33","Barry",7,9,6,40.5,-64.6,"tropical storm","0",50,995,NA,NA
"34","Barry",7,9,12,42.3,-63.1,"tropical storm","0",50,993,NA,NA
"35","Barry",7,9,18,44.3,-61.7,"tropical storm","0",50,991,NA,NA
"36","Barry",7,9,21,45.3,-61,"tropical storm","0",50,990,NA,NA
"37","Barry",7,9,22,45.6,-60.8,"tropical storm","0",45,990,NA,NA
"38","Barry",7,10,0,46.4,-60.5,"tropical storm","0",45,990,NA,NA
"39","Barry",7,10,6,48.5,-59.2,"tropical storm","0",40,989,NA,NA
"40","Chantal",7,12,0,17.1,-54.9,"tropical depression","-1",25,1012,NA,NA
"41","Chantal",7,12,6,17.5,-56.5,"tropical depression","-1",25,1012,NA,NA
"42","Chantal",7,12,12,18.1,-58.3,"tropical depression","-1",25,1012,NA,NA
"43","Chantal",7,12,18,18.7,-59.9,"tropical depression","-1",30,1011,NA,NA
"44","Chantal",7,13,0,19.2,-61,"tropical depression","-1",30,1011,NA,NA
"45","Chantal",7,13,6,19.6,-61.9,"tropical depression","-1",30,1011,NA,NA
"46","Chantal",7,13,12,20.1,-62.7,"tropical depression","-1",30,1010,NA,NA
"47","Chantal",7,13,18,20.6,-63.6,"tropical depression","-1",30,1010,NA,NA
"48","Chantal",7,14,0,21.1,-64.4,"tropical storm","0",35,1006,NA,NA
"49","Chantal",7,14,6,21.1,-64.9,"tropical storm","0",35,1008,NA,NA
"50","Chantal",7,14,12,21.1,-65.2,"tropical storm","0",35,1009,NA,NA
"51","Chantal",7,14,18,21.3,-65.5,"tropical storm","0",40,1010,NA,NA
"52","Chantal",7,15,0,21.8,-66,"tropical storm","0",40,1009,NA,NA
"53","Chantal",7,15,6,22.3,-66.7,"tropical storm","0",45,1006,NA,NA
"54","Chantal",7,15,12,22.7,-67.5,"tropical storm","0",45,1006,NA,NA
"55","Chantal",7,15,18,23.2,-67.9,"tropical storm","0",45,1005,NA,NA
